item_id,date,user,user_nickname,bid_id,qty,bid,max_bid
142,"2021-12-05 21:34:42",62,20d06d8d-ee21-41ea-b32d-5468d56a8efb,20001002,2,917.1,492.19
194,"2021-12-25 00:41:50",56,8b89e263-57d0-4d59-b9f6-4f467bfbf8ac,20001003,5,591.28,466.26
372,"2021-12-27 06:11:46",118,eae5a239-6f5e-40ac-a0e4-309305886d6c,20001004,1,260.05,903.4
491,"2021-05-05 10:17:45",186,1fcd7b85-e461-4e4e-9077-f8f0298fa8f7,20001005,5,461.49,105.2
880,"2022-02-01 07:53:56",7,7bc0bca5-8f77-41f5-9a70-e64efd8be7e7,20001006,2,100.52,640.61
339,"2021-09-19 01:55:14",165,5829786a-5b19-4fad-b788-3bea2e012953,20001007,1,105.05,465.56
639,"2021-03-11 13:40:20",24,a53eec5d-9e6d-4771-a092-984079b8e60d,20001008,5,433.1,135.35
390,"2021-03-20 17:07:27",86,8055edc3-4e13-42ad-8e33-d8092eaabeb1,20001009,4,127.22,497.25
294,"2021-09-24 08:35:54",139,eb05e32f-6a0c-4787-a683-0157e40a7087,20001010,3,803.46,234.24
993,"2021-03-18 00:38:57",130,ffb14902-954f-43c6-89ca-869f525a24c8,20001011,1,79.29,179.34
376,"2021-09-27 05:55:00",192,65b5d1b7-3da4-47de-b24f-e6dfac15c430,20001012,3,841.05,932.1
576,"2021-05-10 08:38:45",7,7bc0bca5-8f77-41f5-9a70-e64efd8be7e7,20001013,4,184.06,479.94
983,"2021-08-24 23:08:26",56,8b89e263-57d0-4d59-b9f6-4f467bfbf8ac,20001014,5,281.45,352.11
507,"2021-09-11 19:37:15",181,e690b0e3-1177-47e3-bedd-fccf4e683fed,20001015,2,735.97,448.16
197,"2021-03-19 11:04:10",132,c4083791-6149-4dc6-8306-45417078eb71,20001016,2,364.25,223.9
692,"2021-05-04 11:45:41",69,3a704c32-7978-44f5-a96c-fed9d302b820,20001017,4,902.08,683.59
768,"2021-08-17 02:21:20",99,38568d58-88d2-466a-89a1-d214479d0201,20001018,4,135.31,800.24
581,"2021-09-21 10:09:19",171,bc586425-91a9-4f86-b033-335a983fe668,20001019,3,48.46,900.31
560,"2021-11-13 10:17:00",187,3c6426c2-2f82-4613-8adb-b23abd1ea755,20001020,4,341.76,531.46
759,"2022-01-14 21:54:27",17,b9eb841f-fb87-4024-a67c-03a5e55aeb72,20001021,4,731.88,602.17
673,"2022-01-15 14:45:03",27,83904f1f-6d5b-4dcc-a7e7-c6189327f27d,20001022,3,623.08,561.59
669,"2021-11-26 01:55:33",113,dbf81f33-4a8a-46b0-8eda-e096c76bb08e,20001023,4,967.67,390.74
600,"2021-03-18 09:54:24",92,32a51e1b-4a89-4ff5-a8b1-f4a2bffcb89e,20001024,2,665.95,678.62
510,"2021-06-07 20:21:03",6,59441e4b-60be-41b6-9b49-37f39b454fea,20001025,3,415.71,631.71
92,"2021-06-05 11:15:02",87,f671c1aa-ea96-4a07-84f2-2d04f158a3b3,20001026,4,942.56,259.08
300,"2021-08-23 20:37:14",95,912effd4-1a81-4dc5-bce1-6282a2aa65f1,20001027,3,62.32,775.46
884,"2021-12-03 14:10:43",135,160446f0-d7cd-4a7a-895b-ae038fa63784,20001028,3,29.6,489.99
495,"2021-10-04 19:06:49",69,3a704c32-7978-44f5-a96c-fed9d302b820,20001029,4,671.83,281
509,"2021-10-19 22:32:16",123,58b9c80d-84f8-4e75-a09b-5fc94900da8d,20001030,1,616.95,786.05
566,"2021-10-18 17:31:58",101,655500af-e43f-4afc-8029-d7e0fe57d14a,20001031,1,326.94,83.49
423,"2021-10-17 08:51:49",73,cff36a31-215c-4dd5-a588-5dcf4c156c26,20001032,3,613.35,226.27
13,"2022-01-23 19:15:24",15,5a784d9c-d2fd-4a7b-91a2-b70e840f5d48,20001033,3,68.88,839.41
686,"2022-03-06 00:16:50",66,f0b4b2f4-b7e6-4204-8e27-571455a8ce54,20001034,1,659.05,129.99
224,"2022-01-25 05:45:12",120,761ddd58-cdf6-4a9b-b08d-4561f222a1d7,20001035,5,736.95,766.17
274,"2021-10-21 19:12:40",176,9348c3b8-be35-48f0-85d9-b25ec3aa6991,20001036,4,777.43,108.51
105,"2021-04-27 18:01:32",107,57ed987c-076c-4495-ac21-63e2ba388729,20001037,1,931.01,605.29
838,"2021-09-18 09:05:07",17,b9eb841f-fb87-4024-a67c-03a5e55aeb72,20001038,3,51.56,807.82
295,"2021-12-02 01:12:01",113,dbf81f33-4a8a-46b0-8eda-e096c76bb08e,20001039,4,846.73,277.55
65,"2022-01-17 15:28:04",32,355ea4f8-2faa-46d7-8915-9293bf0f8e09,20001040,1,710.95,51.65
258,"2021-07-22 16:29:56",118,eae5a239-6f5e-40ac-a0e4-309305886d6c,20001041,3,427.87,350.63
483,"2021-12-07 05:29:07",9,303f464a-79a9-4585-bac8-c7ba7a1b07f7,20001042,2,897.05,127.6
528,"2021-04-02 22:42:00",43,0d43e307-6b12-4fb3-99a9-a7c55220fa31,20001043,3,940.48,199.76
54,"2022-01-12 01:31:34",171,bc586425-91a9-4f86-b033-335a983fe668,20001044,5,839.24,251.26
524,"2021-11-05 10:44:13",63,2e8ef3f4-a48e-47ae-979d-a3ae0a29961d,20001045,5,631.6,609.24
100,"2021-08-16 19:14:13",94,b0d765a9-5d8c-4a69-a833-000b0c271c7f,20001046,4,204.03,134.91
515,"2021-12-14 19:09:48",170,07194029-5c0b-440b-a1c4-9c00f61a5fbc,20001047,2,944.4,674.19
409,"2021-08-04 05:04:52",151,93d81dab-7d8b-45de-98c9-10fbcd4f2831,20001048,5,690.38,230.02
294,"2021-07-11 15:40:04",130,ffb14902-954f-43c6-89ca-869f525a24c8,20001049,3,334.27,919.88
631,"2021-06-04 00:18:41",98,6c7e305e-ca17-4760-a5d0-125d9e251625,20001050,1,472.63,940.2
204,"2022-01-18 00:33:15",23,94c5e0c8-b832-49c7-840a-e2c43d59b659,20001051,3,862.61,460.08
481,"2021-07-01 07:57:57",179,aa52ab3c-4595-4fc5-85b2-dc6f5d9541ad,20001052,1,55.23,967.96
767,"2021-12-22 13:27:32",171,bc586425-91a9-4f86-b033-335a983fe668,20001053,4,160.89,139.11
112,"2021-10-10 20:59:24",24,a53eec5d-9e6d-4771-a092-984079b8e60d,20001054,5,31.56,273.49
118,"2021-12-30 23:23:18",5,25126e92-eac0-4fe8-b428-e157a8cc355c,20001055,2,30.53,408.08
236,"2021-10-16 02:11:27",197,b16fa345-3bc0-4c02-bfc5-cf1944c694f2,20001056,5,355.95,490.93
227,"2021-08-07 23:01:46",113,dbf81f33-4a8a-46b0-8eda-e096c76bb08e,20001057,3,896.87,574.24
834,"2021-09-27 08:44:29",26,2c8587e1-d056-4d01-b794-2cf56220a7df,20001058,3,493.02,576.83
685,"2021-09-25 21:33:24",101,655500af-e43f-4afc-8029-d7e0fe57d14a,20001059,2,666.24,625.46
888,"2021-12-05 10:20:36",143,68a7d128-bcbd-4069-856c-8f1a644a0eff,20001060,2,150.78,709.72
4,"2021-03-23 10:16:47",186,1fcd7b85-e461-4e4e-9077-f8f0298fa8f7,20001061,3,647.88,174.74
527,"2021-10-21 05:53:32",39,77f72eda-0419-4106-b201-8d87939099b0,20001062,5,463.32,22.27
28,"2021-10-07 01:18:42",34,90430fca-267b-44e6-ade8-86660478ba45,20001063,3,253.41,303.14
258,"2021-11-18 02:10:14",25,f81d331d-bdf7-4122-9b83-e091bdb593d2,20001064,1,263.18,187.12
424,"2021-07-25 19:26:19",73,cff36a31-215c-4dd5-a588-5dcf4c156c26,20001065,3,686.79,501.02
65,"2021-08-08 21:25:28",109,ff29d049-dfbe-43aa-bc30-9fff8f541488,20001066,5,557.77,447.87
115,"2021-10-12 12:08:47",73,cff36a31-215c-4dd5-a588-5dcf4c156c26,20001067,5,498.65,556.33
569,"2022-01-16 19:07:37",102,147dd6cf-62ba-4029-9e34-1207f3b2209c,20001068,4,205.36,624.49
116,"2021-07-13 01:41:01",44,e1f0f79f-9db4-491a-8406-c63d68f964cb,20001069,4,435.96,786.77
289,"2021-12-13 17:23:05",112,9191ef57-ac5c-47a1-a373-5412ba576ea7,20001070,1,5.68,608.29
852,"2021-08-20 01:17:01",42,abfab052-c849-49dd-80d5-4818088c31e2,20001071,5,986.09,813.2
525,"2021-08-14 17:18:00",87,f671c1aa-ea96-4a07-84f2-2d04f158a3b3,20001072,3,202.4,21.97
627,"2021-08-10 09:27:48",81,49d687cb-cd6f-4965-ba82-e0368b27904c,20001073,3,855.21,49.72
506,"2022-01-17 21:28:07",51,71d58f61-2825-4b02-a5a9-93184ee808ec,20001074,2,855.62,592.64
637,"2021-05-29 19:02:30",187,3c6426c2-2f82-4613-8adb-b23abd1ea755,20001075,4,255.76,979.54
32,"2021-06-21 01:11:50",22,ce268cc5-ae9c-4391-a202-5a7e9ce83181,20001076,1,49.83,504.37
690,"2022-01-30 06:29:11",62,20d06d8d-ee21-41ea-b32d-5468d56a8efb,20001077,5,875.12,603.85
395,"2022-02-03 01:17:56",86,8055edc3-4e13-42ad-8e33-d8092eaabeb1,20001078,2,184.01,736.07
149,"2021-08-16 19:54:31",60,96c9d6ee-71c9-450b-81e2-2e7cbdd9b541,20001079,4,400.61,765.87
236,"2021-07-25 12:31:45",71,363e7687-174f-4ec2-81d3-3e24033af430,20001080,1,855.13,910.5
366,"2021-06-25 05:23:25",15,5a784d9c-d2fd-4a7b-91a2-b70e840f5d48,20001081,3,70.57,316.92
187,"2021-06-12 03:26:46",66,f0b4b2f4-b7e6-4204-8e27-571455a8ce54,20001082,3,731.1,840.24
640,"2021-12-31 03:42:53",13,fa33f9b3-25a7-4be4-bd87-4c654eff4d77,20001083,3,664.13,110.52
541,"2021-09-05 02:05:39",139,eb05e32f-6a0c-4787-a683-0157e40a7087,20001084,2,857.91,130.32
237,"2021-11-28 02:27:38",2,847aac60-573a-42c0-945f-ea87b98dd3d2,20001085,2,675.13,777.69
196,"2021-06-15 16:51:08",90,a9bf0224-504c-41c3-a5cd-f003bbba6b03,20001086,5,171.38,422.92
537,"2022-02-14 13:05:45",133,2b96c5b5-5fcf-4f14-9322-44097d82e7c8,20001087,4,975.34,607.34
215,"2021-09-03 07:25:03",10,335df32c-ab7a-4f6d-8959-848da30f0a13,20001088,4,888.49,122.53
389,"2021-08-19 19:41:10",23,94c5e0c8-b832-49c7-840a-e2c43d59b659,20001089,3,934.69,626.41
970,"2022-02-24 01:58:05",155,f0a52242-b3ca-4f01-91b3-f464b7fd3361,20001090,1,703.37,17.47
904,"2021-10-01 19:44:34",100,e079d06f-196b-43fd-8c8f-97c6cf86f09a,20001091,5,225.47,342.43
629,"2021-12-05 15:43:38",124,38d181ca-60e0-4de0-885f-0f5d01516c5d,20001092,5,648.97,181.92
292,"2021-08-12 13:13:21",5,25126e92-eac0-4fe8-b428-e157a8cc355c,20001093,1,31.54,493.49
192,"2021-04-23 16:32:13",27,83904f1f-6d5b-4dcc-a7e7-c6189327f27d,20001094,4,204.07,398.4
729,"2021-06-03 06:24:48",183,5d34e7c5-9f6f-40d7-bd1b-f7d50a22f994,20001095,1,810.68,653.64
226,"2021-11-21 15:08:34",174,b9cfc89d-cb86-4cc8-aafc-38e45a63f267,20001096,1,635.04,265.5
547,"2021-05-05 12:56:40",161,fad76dad-5aea-45da-8b30-1701d553f30a,20001097,1,493.52,929.2
737,"2021-10-23 14:38:46",93,a1e5ffc0-4acb-4638-89dd-6c68a1211fa4,20001098,5,765.52,610.25
106,"2021-09-12 22:53:56",122,e4926304-ab89-401d-9c9d-45b828520c9a,20001099,5,405.66,447.94
956,"2021-11-01 08:23:53",9,303f464a-79a9-4585-bac8-c7ba7a1b07f7,20001100,5,909.17,983.67
417,"2021-04-28 07:17:08",74,1212df1c-7566-4f49-bd96-ceb7429357c8,20001101,3,48.46,905.59
980,"2021-12-26 09:01:24",102,147dd6cf-62ba-4029-9e34-1207f3b2209c,20001102,4,256.55,624.54
39,"2021-04-25 16:13:36",155,f0a52242-b3ca-4f01-91b3-f464b7fd3361,20001103,4,224.54,473.12
449,"2021-07-11 11:41:36",140,aaf9416c-1796-439a-b2e8-693de1cafab5,20001104,3,352.3,141.22
11,"2021-11-05 13:18:14",131,a76625d9-9f6e-4b29-a8ee-94644d6634da,20001105,2,415.46,392.56
302,"2021-05-30 21:05:59",111,400c5051-d9a7-4ddf-a2c1-7f9ed93b3070,20001106,5,25.44,867.07
979,"2021-09-02 03:59:32",9,303f464a-79a9-4585-bac8-c7ba7a1b07f7,20001107,2,690.06,955.68
97,"2021-10-27 01:59:32",137,721c04fd-b1f9-4820-8562-9930d2f70516,20001108,5,565.08,957.59
177,"2021-12-24 02:07:34",28,aec5656c-1b84-4ebc-a17c-9917226824d7,20001109,5,131.18,186.84
73,"2021-06-17 15:43:38",135,160446f0-d7cd-4a7a-895b-ae038fa63784,20001110,4,230.49,610.87
307,"2021-07-11 05:57:00",102,147dd6cf-62ba-4029-9e34-1207f3b2209c,20001111,5,315.29,274.93
167,"2021-04-04 12:52:59",189,c0314d32-94e2-41e7-b1d7-423ff68eddd2,20001112,5,601.78,8.31
453,"2021-03-21 10:14:58",49,c3ac4d76-740f-4e50-87bf-1797fc888753,20001113,3,485.06,632.55
240,"2021-11-01 17:42:48",98,6c7e305e-ca17-4760-a5d0-125d9e251625,20001114,1,598.78,90.89
317,"2021-05-11 03:07:13",30,391dd72b-b4d0-46f7-a7c3-69707a59fdaa,20001115,2,812.48,386.49
710,"2021-06-27 06:59:37",155,f0a52242-b3ca-4f01-91b3-f464b7fd3361,20001116,4,161.53,34.52
441,"2021-07-14 07:58:22",124,38d181ca-60e0-4de0-885f-0f5d01516c5d,20001117,5,472.28,393.26
465,"2021-05-18 00:44:21",51,71d58f61-2825-4b02-a5a9-93184ee808ec,20001118,2,141.03,852.53
393,"2022-02-28 23:02:06",8,50a17bf4-0d24-4d17-896e-2281922e8d25,20001119,3,191.05,770.24
797,"2021-04-30 22:18:55",21,05c803ec-dc85-422e-a94a-4073f6f922ea,20001120,1,612.51,920.49
716,"2021-09-25 01:52:10",15,5a784d9c-d2fd-4a7b-91a2-b70e840f5d48,20001121,4,194.45,939.35
660,"2021-10-07 04:41:25",132,c4083791-6149-4dc6-8306-45417078eb71,20001122,2,928.58,178.99
591,"2021-12-31 16:51:18",180,522baa5e-e9ee-4197-9c5c-ecc9986d0330,20001123,4,846.34,451.94
583,"2021-12-28 15:11:54",94,b0d765a9-5d8c-4a69-a833-000b0c271c7f,20001124,1,506.11,104.71
347,"2022-02-28 10:52:46",108,d26191eb-7ccd-4cc0-a76a-d4baff4f1126,20001125,4,440.54,557.77
157,"2022-01-13 17:17:06",197,b16fa345-3bc0-4c02-bfc5-cf1944c694f2,20001126,4,871.08,581.09
537,"2021-03-18 23:18:18",186,1fcd7b85-e461-4e4e-9077-f8f0298fa8f7,20001127,4,744.01,452
378,"2022-01-13 14:11:29",194,5c071a48-005f-4fd0-a4f7-ae5b86cfcb2f,20001128,5,480.22,479.24
182,"2022-02-04 22:21:07",173,a717a3f7-f08d-4393-8260-20668034dddd,20001129,2,427.73,890.43
465,"2021-07-08 18:51:00",42,abfab052-c849-49dd-80d5-4818088c31e2,20001130,3,619.9,124.2
91,"2021-09-13 17:01:01",105,7bf703a7-92a8-4aed-9828-5783c7225bb5,20001131,1,52.32,899.82
902,"2021-06-16 01:22:41",127,07728d8d-d6aa-4191-80b6-e9fb1f7ca7f9,20001132,3,469.15,794.53
255,"2021-12-30 08:48:59",149,5c11202d-4864-4453-a762-dd9a9a68df06,20001133,1,13.76,109.82
700,"2021-04-01 23:45:29",40,8d1f33c3-f8e3-475c-a77a-73059d6a558f,20001134,2,293.72,314.4
491,"2021-10-20 03:37:33",63,2e8ef3f4-a48e-47ae-979d-a3ae0a29961d,20001135,3,653.73,868.53
111,"2021-07-09 02:07:22",146,ca3dcb35-7e9e-4828-b3bf-8befc04ce4af,20001136,4,253.76,670.54
189,"2021-09-17 07:49:09",135,160446f0-d7cd-4a7a-895b-ae038fa63784,20001137,2,135.13,207.54
675,"2021-04-02 04:51:26",116,0da33ce5-4322-428d-84d8-c685128193c1,20001138,4,964.07,968.87
622,"2021-08-18 08:41:05",159,88e1e2d9-0f7b-46be-942f-05b9ce3ffe6b,20001139,2,971.72,14.4
349,"2021-08-16 00:36:32",137,721c04fd-b1f9-4820-8562-9930d2f70516,20001140,5,114.56,805.34
485,"2022-03-07 20:51:32",112,9191ef57-ac5c-47a1-a373-5412ba576ea7,20001141,3,437.09,497.53
658,"2022-01-08 11:59:46",125,03b62042-e572-4150-9714-679f7d35fe69,20001142,2,422.39,10.25
112,"2021-10-15 10:37:09",52,184fa7e8-9987-426a-874d-79fcbba69f86,20001143,2,12.71,665.51
845,"2021-06-27 18:09:55",150,0fb1e0d1-becf-4717-a098-6e654a8f6730,20001144,3,160.38,549.91
497,"2021-06-09 13:45:41",113,dbf81f33-4a8a-46b0-8eda-e096c76bb08e,20001145,1,60.71,597.46
598,"2021-07-26 06:45:11",181,e690b0e3-1177-47e3-bedd-fccf4e683fed,20001146,1,855.19,985.45
456,"2021-07-28 06:52:29",134,bfdfca21-c136-47f8-92cd-ad09999a2c91,20001147,2,647.71,370.46
93,"2021-08-24 01:25:26",179,aa52ab3c-4595-4fc5-85b2-dc6f5d9541ad,20001148,2,381.03,792.33
123,"2021-09-18 11:06:09",36,a89fae99-9fb2-48e7-94fc-631d384f001f,20001149,5,560.08,624.21
462,"2021-08-31 15:07:03",59,f82e64b4-0e05-4182-be8d-f5532e09e8d6,20001150,1,528.9,73.82
390,"2021-12-21 16:26:01",136,a771f3cf-8963-48b8-a23e-89dfbf01032b,20001151,3,438.38,253.27
98,"2021-07-14 09:50:51",182,71fb83b2-62ed-47b6-8f58-3057be00fa96,20001152,1,690.09,333.9
585,"2021-07-02 06:13:58",77,a001ab9d-5502-44dc-afe8-a17cffcae280,20001153,4,33.77,19.52
100,"2021-08-18 07:37:18",121,aa2e0146-558e-4317-bc2b-4c3bbf9525b6,20001154,1,903.28,991.51
449,"2021-05-22 02:17:49",53,a421afad-8ff4-4f83-a45c-49e4f55772eb,20001155,3,434.25,856.33
245,"2021-04-20 05:37:37",181,e690b0e3-1177-47e3-bedd-fccf4e683fed,20001156,3,632.37,376.07
830,"2021-09-15 18:21:29",1,80848e35-1db3-41ec-969b-4576af35b215,20001157,1,42.83,133.19
540,"2021-05-13 13:06:30",25,f81d331d-bdf7-4122-9b83-e091bdb593d2,20001158,1,941.7,189.73
200,"2022-01-15 20:07:07",200,e61d29a1-3fa0-49c3-9a06-9395eabb7d8f,20001159,2,160.22,227.13
707,"2021-04-01 04:44:41",24,a53eec5d-9e6d-4771-a092-984079b8e60d,20001160,1,305.89,502.3
439,"2021-07-23 05:04:55",117,d907c482-d930-4965-9203-234773437921,20001161,5,43.76,843.27
184,"2021-10-17 01:28:11",100,e079d06f-196b-43fd-8c8f-97c6cf86f09a,20001162,1,349.12,659.13
374,"2021-12-16 09:19:33",163,5240a16f-b6ec-4de6-960e-179c1cf04db1,20001163,4,352.93,375.61
952,"2021-06-01 23:37:52",26,2c8587e1-d056-4d01-b794-2cf56220a7df,20001164,5,11.3,518.58
707,"2021-03-10 20:21:54",22,ce268cc5-ae9c-4391-a202-5a7e9ce83181,20001165,4,929.91,3.75
513,"2021-12-02 06:15:55",181,e690b0e3-1177-47e3-bedd-fccf4e683fed,20001166,1,898.11,465.83
59,"2021-09-05 13:31:19",187,3c6426c2-2f82-4613-8adb-b23abd1ea755,20001167,4,724.73,660.76
961,"2021-09-08 03:09:29",11,7f2c1048-10af-4486-97ac-fecc7338ff7c,20001168,2,114.81,180.23
984,"2021-03-23 16:24:57",24,a53eec5d-9e6d-4771-a092-984079b8e60d,20001169,5,7.88,539.51
473,"2021-04-02 20:02:42",147,8768a2f0-620d-46c1-a837-9689dd786e93,20001170,1,831.77,627.89
645,"2021-06-23 06:03:25",12,e3673e66-5411-49a5-93cc-14c7545c6794,20001171,3,764.25,119.71
734,"2021-08-10 02:52:48",35,1432eb37-04e3-4f79-a78c-9bb2b723b059,20001172,3,993.78,609.11
708,"2021-12-27 09:09:27",28,aec5656c-1b84-4ebc-a17c-9917226824d7,20001173,5,219.09,719.67
558,"2022-03-04 11:37:24",101,655500af-e43f-4afc-8029-d7e0fe57d14a,20001174,3,505.38,739.48
306,"2021-08-08 12:37:18",22,ce268cc5-ae9c-4391-a202-5a7e9ce83181,20001175,4,585.08,968.2
263,"2021-05-04 03:36:24",79,a33b14e6-60d4-4512-9bc6-ac0f5e470390,20001176,3,745.91,438.39
277,"2021-10-09 23:03:16",45,dfd98772-512a-4977-a2d7-7a9da05f2471,20001177,4,746.58,719.43
785,"2021-10-06 14:36:15",12,e3673e66-5411-49a5-93cc-14c7545c6794,20001178,3,677.2,112.68
230,"2022-01-26 13:48:34",14,f54b776f-3125-4062-96e7-d09bee0e84f8,20001179,1,474.51,986.11
72,"2021-08-24 13:23:28",21,05c803ec-dc85-422e-a94a-4073f6f922ea,20001180,4,964.62,958.73
60,"2021-06-26 18:28:33",105,7bf703a7-92a8-4aed-9828-5783c7225bb5,20001181,2,794.83,259.05
477,"2021-06-24 03:31:30",37,c10dd2f3-d2d0-44b0-83a0-449969b394a8,20001182,3,262.88,818.34
713,"2021-05-15 07:36:43",130,ffb14902-954f-43c6-89ca-869f525a24c8,20001183,5,793.88,932.82
212,"2021-11-25 09:55:40",138,095d4734-2bfc-4015-adbb-b331e9455280,20001184,2,11.47,620.93
437,"2021-09-30 17:09:15",120,761ddd58-cdf6-4a9b-b08d-4561f222a1d7,20001185,2,370.77,754.69
274,"2022-01-07 00:17:54",52,184fa7e8-9987-426a-874d-79fcbba69f86,20001186,5,718.14,552.52
397,"2021-06-08 16:55:47",5,25126e92-eac0-4fe8-b428-e157a8cc355c,20001187,4,269.23,461.92
481,"2021-05-20 23:25:13",89,0bc44f06-620e-4b2f-9003-721b862c01fd,20001188,1,476.14,457.04
572,"2021-10-26 03:41:55",12,e3673e66-5411-49a5-93cc-14c7545c6794,20001189,3,63.59,45.03
600,"2021-08-22 07:11:15",31,22eef2dd-4cd0-4717-937a-47f9ea67818b,20001190,1,574.91,946.77
104,"2021-03-10 06:53:37",79,a33b14e6-60d4-4512-9bc6-ac0f5e470390,20001191,4,280.03,117.09
371,"2021-12-11 13:37:43",2,847aac60-573a-42c0-945f-ea87b98dd3d2,20001192,5,197.94,461.71
282,"2021-05-10 02:44:26",1,80848e35-1db3-41ec-969b-4576af35b215,20001193,5,704.29,638.69
71,"2021-04-01 00:01:36",161,fad76dad-5aea-45da-8b30-1701d553f30a,20001194,4,643.54,185.5
198,"2021-03-14 14:14:14",29,3b535eae-ee62-4066-ae2e-d4921f2bcad2,20001195,4,994.77,98.04
4,"2021-06-22 10:31:44",58,1138653d-c5ca-43f7-b27f-81c87ad89bce,20001196,4,358.77,327.91
182,"2022-02-06 01:01:12",119,80f204f7-4f3e-4e48-a0e9-e4f7d7309831,20001197,4,248.29,468.86
594,"2021-08-01 12:44:51",197,b16fa345-3bc0-4c02-bfc5-cf1944c694f2,20001198,2,204.92,69.45
388,"2021-12-13 17:36:28",59,f82e64b4-0e05-4182-be8d-f5532e09e8d6,20001199,4,967.8,724.55
747,"2021-12-18 23:52:29",12,e3673e66-5411-49a5-93cc-14c7545c6794,20001200,5,657.86,193.95
29,"2021-12-16 16:15:13",71,363e7687-174f-4ec2-81d3-3e24033af430,20001201,3,178.35,869.29
799,"2021-08-05 21:14:00",89,0bc44f06-620e-4b2f-9003-721b862c01fd,20001202,4,426.28,795.7
972,"2021-08-07 13:48:26",176,9348c3b8-be35-48f0-85d9-b25ec3aa6991,20001203,3,712.93,788.88
621,"2021-06-07 12:54:16",25,f81d331d-bdf7-4122-9b83-e091bdb593d2,20001204,3,0.62,648.68
116,"2022-02-21 04:21:14",177,f75b3eb8-a800-40c0-bf5b-108d48d68cd7,20001205,4,357.19,785.42
572,"2021-08-03 21:04:00",127,07728d8d-d6aa-4191-80b6-e9fb1f7ca7f9,20001206,1,60.66,456.83
937,"2021-08-21 09:27:37",45,dfd98772-512a-4977-a2d7-7a9da05f2471,20001207,3,21.31,338.39
232,"2021-07-02 20:30:00",173,a717a3f7-f08d-4393-8260-20668034dddd,20001208,1,598.94,135.41
639,"2022-01-15 14:57:32",160,5267b73a-02ac-484d-b91f-52fa4b0d046f,20001209,1,892.77,64.44
158,"2021-04-01 23:35:50",49,c3ac4d76-740f-4e50-87bf-1797fc888753,20001210,3,420.17,361.53
686,"2021-12-18 23:22:14",188,0073538f-24d1-4b84-b332-f29bbf367410,20001211,1,389.49,83.85
730,"2021-11-08 22:41:13",87,f671c1aa-ea96-4a07-84f2-2d04f158a3b3,20001212,2,91.23,255.72
873,"2021-05-11 15:08:55",118,eae5a239-6f5e-40ac-a0e4-309305886d6c,20001213,2,543.37,662.14
288,"2021-03-10 03:05:44",50,66a12546-8b26-4f17-a719-c57173eb05b2,20001214,2,855.93,69.12
253,"2021-08-08 02:47:54",127,07728d8d-d6aa-4191-80b6-e9fb1f7ca7f9,20001215,4,213.03,17.65
508,"2021-10-05 22:06:36",105,7bf703a7-92a8-4aed-9828-5783c7225bb5,20001216,3,463.99,744.01
82,"2021-12-27 14:08:10",23,94c5e0c8-b832-49c7-840a-e2c43d59b659,20001217,1,799.79,805.04
578,"2022-03-05 14:28:32",13,fa33f9b3-25a7-4be4-bd87-4c654eff4d77,20001218,5,735.29,811.69
796,"2021-10-07 10:55:30",63,2e8ef3f4-a48e-47ae-979d-a3ae0a29961d,20001219,2,652.31,297.28
914,"2021-12-01 16:45:29",112,9191ef57-ac5c-47a1-a373-5412ba576ea7,20001220,1,379.54,838.43
729,"2021-08-03 01:03:53",77,a001ab9d-5502-44dc-afe8-a17cffcae280,20001221,1,59.65,461.84
489,"2021-07-07 15:36:53",9,303f464a-79a9-4585-bac8-c7ba7a1b07f7,20001222,3,853.13,871.11
546,"2022-02-24 16:56:25",118,eae5a239-6f5e-40ac-a0e4-309305886d6c,20001223,5,755.26,821.42
371,"2022-01-01 02:05:26",49,c3ac4d76-740f-4e50-87bf-1797fc888753,20001224,5,679.71,317.63
579,"2021-05-12 14:16:04",62,20d06d8d-ee21-41ea-b32d-5468d56a8efb,20001225,1,281.61,970.87
871,"2021-04-03 17:06:46",5,25126e92-eac0-4fe8-b428-e157a8cc355c,20001226,3,382.28,818.54
176,"2021-12-21 08:12:11",22,ce268cc5-ae9c-4391-a202-5a7e9ce83181,20001227,4,107.02,636.57
4,"2022-02-07 09:20:17",25,f81d331d-bdf7-4122-9b83-e091bdb593d2,20001228,1,657.91,572.49
953,"2021-06-13 00:13:17",144,c860c87e-b760-480b-8561-417e0a198ecc,20001229,5,340.02,287.83
274,"2021-06-21 04:37:14",48,2db70eb2-df5d-49ca-a912-32fa2c55e237,20001230,5,203.61,437.41
278,"2022-02-08 22:04:36",148,534832a2-afb1-4755-b58c-cfc87c829e8d,20001231,2,363.93,653
237,"2022-02-05 22:42:49",198,e71d4a07-742e-42f7-a390-94fec6e3273a,20001232,5,470.24,485.28
941,"2021-12-15 16:18:36",53,a421afad-8ff4-4f83-a45c-49e4f55772eb,20001233,5,258.16,200.67
244,"2021-04-23 09:56:48",136,a771f3cf-8963-48b8-a23e-89dfbf01032b,20001234,1,608.67,477.84
404,"2021-03-31 20:02:57",69,3a704c32-7978-44f5-a96c-fed9d302b820,20001235,4,601.58,336.23
301,"2021-10-03 02:59:26",176,9348c3b8-be35-48f0-85d9-b25ec3aa6991,20001236,3,425.64,490.61
784,"2021-09-24 05:51:55",97,00c23d28-22a5-479b-9bf8-c2542398a4f0,20001237,2,634.35,785.19
