user_id,end_date,bid_id,item_id,item_name,description,initial_price,quantity,reserve_price,buy_now,nb_of_bids,max_bid,start_date
1,"2021-08-13 21:42:30",20000988,328,expedita,"sit amet consectetur",887.07,5,375.47,237.19,1,20.99,"2022-01-11 05:09:30"
53,"2021-03-17 18:07:39",20000989,888,cum,"id quod maxime",868.07,10,360.59,20,58,681.5,"2021-07-02 00:25:57"
194,"2021-03-26 03:03:11",20000990,18,voluptate,"sit voluptatem accusantium",388.42,8,282.42,400.26,92,395.47,"2021-10-23 12:35:03"
199,"2021-07-09 02:21:45",20000991,448,voluptate,"magnam aliquam quaerat",324.14,3,431.78,251.63,92,512.96,"2021-12-30 22:23:40"
92,"2021-11-15 09:44:40",20000992,585,voluptatum,"laboriosam nisi ut",521.48,7,790.63,696.57,26,274.79,"2021-11-19 09:56:08"
47,"2022-02-09 14:13:44",20000993,385,itaque,"deserunt mollitia animi",994.07,5,39.49,81.97,60,530.07,"2021-05-11 19:00:17"
77,"2021-06-24 11:57:44",20000994,631,quisquam,"est et expedita",866.21,8,918.97,371.06,24,157.44,"2021-10-05 00:30:39"
140,"2021-07-17 01:50:23",20000995,709,aut,"et dolore magnam",168.52,3,305.6,220.52,15,647.95,"2021-09-17 11:46:50"
55,"2021-10-14 03:46:40",20000996,115,occaecati,"cumque nihil impedit",239.64,0,829.86,379.42,21,761.62,"2021-07-01 20:43:59"
21,"2021-04-07 10:22:40",20000997,552,exercitationem,"nulla pariatur at",389.36,10,481.73,691.03,19,158.72,"2022-02-27 14:41:33"
121,"2022-01-11 02:53:37",20000998,235,fugiat,"quibusdam et aut",842.51,5,652.79,653.62,18,698.42,"2022-01-06 15:33:03"
15,"2021-08-24 15:10:15",20000999,152,molestiae,"vero eos et",357.13,3,697.38,198.24,95,441.32,"2021-07-18 10:46:01"
26,"2021-07-24 21:58:50",20001000,919,excepturi,"consequatur quis autem",308.06,0,533.39,301.09,26,627.14,"2021-04-26 03:14:37"
19,"2021-03-21 22:54:53",20001001,881,consectetur,"fuga et harum",386.59,1,41.62,783.62,56,694.05,"2021-06-19 12:55:06"
62,"2021-03-22 08:12:03",20001002,142,quidem,"voluptate velit esse",730.54,4,897.14,324.55,37,944.47,"2021-11-01 18:36:21"
56,"2021-12-27 18:39:16",20001003,194,voluptas,"hic tenetur a",666.15,8,969.71,465.35,25,333.59,"2021-05-09 20:30:02"
118,"2021-06-06 12:20:01",20001004,372,ipsa,"omnis voluptas assumenda",260.28,6,338.9,464.76,12,934.93,"2021-07-21 16:46:56"
186,"2021-04-25 02:48:37",20001005,491,delectus,"mollitia animi id",956.49,10,347,896.14,93,479.97,"2021-10-20 09:23:17"
7,"2021-09-05 10:53:33",20001006,880,minima,"qui blanditiis praesentium",31.7,5,39.63,615.82,66,90.7,"2022-03-09 10:36:33"
165,"2021-10-06 00:31:11",20001007,339,quis,"unde omnis iste",87.09,9,375.79,300.33,27,990.86,"2021-10-15 11:31:00"
24,"2021-06-08 10:32:17",20001008,639,repellat,"id est laborum",708,10,160.76,808.64,20,71.39,"2022-02-19 01:37:02"
86,"2021-11-13 15:55:39",20001009,390,repellat,"qui blanditiis praesentium",348.57,0,466.25,969.59,27,854.07,"2021-11-04 09:49:49"
139,"2021-12-12 19:20:17",20001010,294,aliquid,"qui blanditiis praesentium",851.57,6,952.8,366.17,5,494.77,"2022-01-05 14:21:44"
130,"2021-11-02 20:14:52",20001011,993,nostrum,"quas molestias excepturi",57.5,9,415.67,404.91,35,552.94,"2021-11-20 03:24:54"
192,"2021-06-25 10:34:28",20001012,376,suscipit,"exercitationem ullam corporis",272.94,8,453.62,210.48,63,116.23,"2021-05-19 03:19:40"
7,"2021-12-12 23:02:20",20001013,576,commodi,"facere possimus omnis",374,2,44.2,187.9,47,811.8,"2022-02-18 16:34:11"
56,"2022-01-11 00:30:33",20001014,983,vel,"rem voluptatum deleniti",999.74,5,728.21,681.55,24,827.75,"2022-02-11 09:42:16"
181,"2021-12-22 04:38:40",20001015,507,possimus,"odit aut fugit",785.03,2,346.1,926.23,53,161.38,"2022-02-24 11:59:09"
132,"2021-03-23 19:47:27",20001016,197,nostrum,"odio dignissimos ducimus",389.19,3,77.2,190.94,3,132.09,"2021-08-10 16:57:00"
69,"2021-11-03 19:38:00",20001017,692,enim,"quas molestias excepturi",246.33,0,774.98,52.62,33,631.81,"2021-08-28 17:48:58"
99,"2021-07-31 15:04:34",20001018,768,impedit,"similique sunt in",121.1,7,222.31,289.27,0,206.07,"2021-09-04 21:02:55"
171,"2022-01-24 19:26:57",20001019,581,eaque,"ipsam voluptatem quia",257.07,7,8.47,397.29,3,882.73,"2021-09-14 17:47:40"
187,"2021-07-20 02:54:48",20001020,560,rerum,"quis autem vel",906.52,4,185.78,662.14,45,48.15,"2021-05-30 02:30:08"
17,"2022-02-07 15:00:44",20001021,759,facilis,"aut fugit sed",175.13,5,745.94,268.05,73,225.8,"2022-03-09 03:45:27"
27,"2021-05-27 12:20:59",20001022,673,voluptatem,"provident sed ut",164.61,3,704.09,535.2,98,638.09,"2021-07-24 19:55:14"
113,"2021-07-04 22:55:49",20001023,669,qui,"possimus omnis voluptas",445.27,9,333.62,989.6,20,545.7,"2021-05-02 16:17:31"
92,"2021-07-06 22:54:09",20001024,600,quod,"et dolorum fuga",598.84,2,81.52,396.54,80,363.29,"2021-05-12 07:47:19"
6,"2021-07-25 05:19:41",20001025,510,reiciendis,"dolorem eum fugiat",861.52,4,77.86,328.51,94,872.2,"2021-04-19 01:10:55"
87,"2021-07-07 11:52:35",20001026,92,quasi,"quo voluptas nulla",407.76,4,279.87,420.82,87,934.32,"2022-01-19 04:32:06"
95,"2021-09-21 11:46:44",20001027,300,fugit,"velit sed quia",384.55,9,114.85,471.33,75,7.08,"2021-05-18 17:55:13"
135,"2021-04-17 04:48:15",20001028,884,non,"ab illo inventore",946.19,2,418.41,112.41,78,251.26,"2021-10-22 11:57:52"
69,"2022-02-02 15:30:58",20001029,495,veritatis,"odit aut fugit",560.56,9,801.92,533.49,96,652.84,"2022-01-04 03:25:03"
123,"2021-12-28 12:42:18",20001030,509,velit,"deleniti atque corrupti",297.9,10,918.04,793.19,6,596.88,"2021-06-11 12:41:44"
101,"2021-12-21 06:11:42",20001031,566,sequi,"sit voluptatem accusantium",180.96,7,938.72,34.93,61,294.91,"2021-04-09 02:43:46"
73,"2021-12-23 18:08:42",20001032,423,quidem,"eos et accusamus",291.3,5,169.59,696.78,67,352.4,"2021-08-29 05:38:27"
15,"2021-08-31 03:54:53",20001033,13,iste,"fuga et harum",12.74,10,63.67,971,53,506.85,"2021-12-20 19:28:12"
66,"2021-12-01 22:14:02",20001034,686,id,"sit suscipit laboriosam",779.95,4,100.96,199.76,23,669.47,"2021-06-30 22:14:51"
120,"2021-11-13 14:09:31",20001035,224,nostrum,"non numquam eius",210.66,3,224.36,903.67,48,872.76,"2021-12-05 12:12:39"
176,"2021-12-24 22:37:37",20001036,274,facilis,"explicabo aspernatur aut",764.45,0,488.31,348.08,63,286.95,"2021-05-17 22:48:44"
107,"2021-08-21 10:46:12",20001037,105,expedita,"provident sed ut",886.26,7,961.64,376.86,87,969.74,"2021-06-23 07:44:13"
17,"2021-09-10 15:01:36",20001038,838,eveniet,"neque dolorem ipsum",968.42,9,79.79,870.81,59,779.3,"2021-12-04 09:35:31"
113,"2021-06-28 02:41:18",20001039,295,consequatur,"eos et accusamus",432.29,9,412.18,320.42,12,66.47,"2021-12-26 08:18:47"
32,"2021-04-26 03:24:22",20001040,65,corrupti,"accusantium doloremque aperiam",704.59,3,147.91,1.31,93,632.49,"2021-08-19 14:42:07"
118,"2022-02-08 21:13:12",20001041,258,quidem,"in culpa qui",637.38,5,439.14,745.42,7,696.22,"2021-11-12 05:46:45"
9,"2021-04-07 02:39:01",20001042,483,voluptatum,"excepturi sint occaecati",563.09,2,31.71,403.66,40,402.92,"2021-10-05 17:01:26"
43,"2021-03-18 16:03:57",20001043,528,omnis,"esse quam nihil",715.36,0,274.13,884.74,86,853.06,"2021-05-29 11:30:23"
171,"2021-03-24 01:50:09",20001044,54,fugiat,"doloribus asperiores repellat",700.98,2,763.83,768.23,20,675.75,"2021-04-12 10:17:53"
63,"2022-02-04 00:25:10",20001045,524,dolore,"nesciunt neque dolorem",84.34,2,608.21,361.53,100,582.86,"2021-11-17 10:02:42"
94,"2021-04-20 06:54:58",20001046,100,fugiat,"accusamus officiis debitis",504.69,3,458.42,693.86,100,154.85,"2021-10-14 04:28:15"
170,"2021-06-13 18:04:54",20001047,515,et,"assumenda est omnis",438.31,5,178.33,961.12,76,811.17,"2021-09-15 14:59:51"
151,"2021-03-21 17:40:57",20001048,409,est,"iusto odio dignissimos",648.63,2,978.48,13.39,6,789.67,"2021-12-18 02:37:30"
130,"2021-12-12 19:20:17",20001049,294,aliquid,"qui blanditiis praesentium",851.57,6,952.8,366.17,5,494.77,"2022-01-05 14:21:44"
98,"2021-06-24 11:57:44",20001050,631,quisquam,"est et expedita",866.21,8,918.97,371.06,24,157.44,"2021-10-05 00:30:39"
23,"2021-09-18 17:26:43",20001051,204,sunt,"expedita distinctio nam",152.38,3,39.28,633.74,15,123.65,"2021-07-22 10:26:09"
179,"2021-05-23 17:46:47",20001052,481,assumenda,"modi tempora incidunt",490.08,1,538.88,307.13,15,404.41,"2021-08-21 14:44:19"
171,"2021-06-15 09:43:43",20001053,767,sed,"fugiat quo voluptas",849.96,1,717.89,352.01,59,670.39,"2021-08-25 03:54:32"
24,"2021-12-30 10:47:40",20001054,112,eius,"nesciunt neque dolorem",446.78,1,890.1,865.48,59,250.37,"2021-03-23 09:00:21"
5,"2021-12-28 12:01:42",20001055,118,accusantium,"est omnis dolor",219.23,7,140.89,459.04,50,727.1,"2021-04-03 13:59:28"
197,"2021-05-20 00:57:59",20001056,236,vel,"facilis est et",89.03,1,938.71,354.47,59,906.49,"2022-02-22 01:49:41"
113,"2021-03-13 08:07:05",20001057,227,voluptate,"corporis nemo enim",811.94,0,527.68,879.83,53,533.7,"2021-09-25 22:18:46"
26,"2021-05-28 18:19:03",20001058,834,molestiae,"inventore veritatis et",550.14,8,486.93,101.86,100,15.06,"2021-05-04 10:17:04"
101,"2022-02-12 07:02:06",20001059,685,dolore,"doloremque aperiam eaque",818.02,1,687.8,81.12,63,20.96,"2021-04-30 10:46:43"
143,"2021-03-17 18:07:39",20001060,888,cum,"id quod maxime",868.07,10,360.59,20,58,681.5,"2021-07-02 00:25:57"
186,"2021-05-03 22:57:56",20001061,4,voluptates,"molestias excepturi sint",397.64,10,437.13,16.75,95,447.67,"2021-06-14 07:57:49"
39,"2022-01-01 01:56:37",20001062,527,enim,"dolor repellendus temporibus",401.19,9,403.05,778.52,67,148.2,"2021-12-30 23:20:55"
34,"2021-12-06 18:26:12",20001063,28,voluptatibus,"laborum et dolorum",372.72,0,852.73,506.17,0,964.12,"2021-12-11 22:08:56"
25,"2022-02-08 21:13:12",20001064,258,quidem,"in culpa qui",637.38,5,439.14,745.42,7,696.22,"2021-11-12 05:46:45"
73,"2022-01-22 05:17:03",20001065,424,aliquid,"modi tempora incidunt",765.61,7,706.16,326.24,67,14.13,"2022-02-08 06:06:24"
109,"2021-04-26 03:24:22",20001066,65,corrupti,"accusantium doloremque aperiam",704.59,3,147.91,1.31,93,632.49,"2021-08-19 14:42:07"
73,"2021-10-14 03:46:40",20001067,115,occaecati,"cumque nihil impedit",239.64,0,829.86,379.42,21,761.62,"2021-07-01 20:43:59"
102,"2021-05-10 10:44:18",20001068,569,vitae,"quidem rerum facilis",590.27,8,334.11,981.82,7,553.35,"2021-07-21 19:02:26"
44,"2021-05-16 00:21:53",20001069,116,possimus,"eum fugiat quo",430.21,2,121.48,607.75,89,422.9,"2021-06-17 15:49:02"
112,"2021-12-01 19:20:53",20001070,289,quo,"et expedita distinctio",775.75,10,373.48,43.09,64,350.89,"2021-08-09 06:02:40"
42,"2022-01-31 01:25:15",20001071,852,vero,"illum qui dolorem",628.68,2,695.33,614.2,62,638.49,"2021-07-25 04:57:52"
87,"2022-01-17 15:12:33",20001072,525,ut,"aut fugit sed",166,3,173.06,880.17,30,741.25,"2021-09-20 16:05:50"
81,"2021-09-29 01:32:56",20001073,627,aut,"cupiditate non provident",898.21,6,336.05,387.49,97,375.33,"2021-04-09 18:04:44"
51,"2022-01-27 05:54:13",20001074,506,aut,"aliquam quaerat voluptatem",475.64,8,835.34,531.21,10,132.55,"2021-05-05 07:24:04"
187,"2021-04-15 02:04:11",20001075,637,officia,"nihil impedit quo",747.87,9,545.84,946.01,67,728.88,"2021-06-05 01:42:54"
22,"2021-11-24 15:47:46",20001076,32,eum,"autem quibusdam et",505.08,5,387.75,127.7,92,14.39,"2021-03-20 08:59:34"
62,"2021-07-07 05:34:42",20001077,690,porro,"quis autem vel",498.82,4,766.54,996.88,51,18.21,"2021-04-25 12:17:45"
86,"2021-05-03 12:53:26",20001078,395,nobis,"amet consectetur adipisci",349.29,2,977.32,811.01,52,965.52,"2022-01-12 07:25:02"
60,"2021-12-18 21:03:23",20001079,149,inventore,"quia voluptas sit",876.64,7,21.5,118.9,65,960.68,"2021-08-06 22:33:23"
71,"2021-05-20 00:57:59",20001080,236,vel,"facilis est et",89.03,1,938.71,354.47,59,906.49,"2022-02-22 01:49:41"
15,"2021-08-25 13:39:44",20001081,366,recusandae,"voluptatum deleniti atque",382.04,9,366.86,703.82,10,96,"2022-01-08 14:01:14"
66,"2021-09-06 16:27:36",20001082,187,aperiam,"omnis voluptas assumenda",527.35,7,265.27,433.77,18,647.69,"2021-08-24 22:23:47"
13,"2022-02-27 01:42:38",20001083,640,unde,"non recusandae itaque",572.9,1,844.62,82.29,79,326.79,"2021-04-25 05:41:37"
139,"2022-01-07 21:39:54",20001084,541,blanditiis,"libero tempore cum",538.36,0,477.59,979.01,20,449.61,"2021-07-23 18:57:17"
2,"2021-05-05 13:46:47",20001085,237,fugiat,"ut aut reiciendis",752.98,7,547.34,885.55,81,813.38,"2021-11-28 03:55:46"
90,"2021-06-25 22:54:30",20001086,196,distinctio,"occaecati cupiditate non",651.39,8,217,744.56,89,857.56,"2021-12-14 09:38:36"
133,"2021-07-11 20:14:41",20001087,537,molestiae,"accusantium doloremque aperiam",157.99,1,291.4,752.82,43,522.43,"2021-04-29 23:48:49"
10,"2021-05-04 07:06:24",20001088,215,et,"ut aut reiciendis",833.8,9,525.65,372.29,41,414.52,"2021-09-03 12:57:52"
23,"2021-11-13 20:20:23",20001089,389,dolor,"nostrum exercitationem ullam",150.96,4,663.06,636.58,88,339.9,"2021-07-02 00:52:14"
155,"2021-03-14 04:16:22",20001090,970,omnis,"sint occaecati cupiditate",70.2,1,485.23,233.87,40,737.21,"2022-01-28 10:21:42"
100,"2021-11-26 03:03:52",20001091,904,aliquid,"eum iure reprehenderit",265.19,3,98.8,449.06,43,928.3,"2021-07-17 16:44:50"
124,"2021-05-30 07:02:02",20001092,629,autem,"blanditiis praesentium laudantium",884.79,8,226.59,169.08,7,824.3,"2021-09-22 15:28:55"
5,"2021-12-24 20:43:11",20001093,292,qui,"et dolorum fuga",757.02,6,434.13,313.17,39,91.2,"2021-09-26 11:35:06"
27,"2021-07-29 03:56:56",20001094,192,quis,"ipsum quia dolor",624.46,5,336.31,402.23,39,662.22,"2022-01-29 22:27:03"
183,"2021-06-03 22:57:33",20001095,729,molestiae,"natus error similique",248.73,5,301.41,162.1,37,447.37,"2022-02-11 20:52:47"
174,"2021-03-27 16:15:40",20001096,226,est,"hic tenetur a",894.49,6,80.81,616.59,33,846.24,"2021-04-13 23:50:48"
161,"2021-03-14 02:30:38",20001097,547,architecto,"veniam quis nostrum",917.32,4,766.8,677.15,57,844.22,"2021-11-07 14:50:56"
93,"2022-01-05 00:46:59",20001098,737,illum,"porro quisquam est",759.89,3,598.72,856.44,18,859.11,"2021-11-23 07:13:01"
122,"2021-03-25 04:40:35",20001099,106,excepturi,"modi tempora incidunt",593.82,1,535.92,160.91,39,789.95,"2021-07-20 05:12:03"
9,"2021-11-30 23:05:52",20001100,956,sequi,"labore et dolore",202.56,4,718.03,756.19,14,469.76,"2021-09-30 22:20:40"
74,"2021-07-16 17:24:12",20001101,417,iure,"eius modi tempora",333.78,9,393.07,307.47,36,94.37,"2021-12-22 00:29:23"
102,"2021-09-06 02:27:08",20001102,980,sed,"quia consequuntur magni",689.75,8,354.51,348.22,84,291.69,"2021-11-29 23:45:33"
155,"2022-02-05 14:14:35",20001103,39,autem,"itaque earum rerum",488.96,0,364.71,767.04,41,264.08,"2021-09-10 09:59:35"
140,"2021-09-08 06:08:42",20001104,449,aut,"quia dolor sit",793.97,4,219.76,119.48,59,350.79,"2021-03-19 21:29:32"
131,"2022-02-06 17:23:12",20001105,11,itaque,"est omnis dolor",817.18,6,215.66,999.16,68,297.26,"2021-07-29 22:36:33"
111,"2021-11-28 00:52:15",20001106,302,impedit,"pariatur at vero",993.76,7,652.01,916.28,94,47.06,"2021-09-09 02:15:45"
9,"2021-12-20 02:28:39",20001107,979,est,"possimus omnis voluptas",487.41,1,863.62,479.11,28,952.07,"2021-04-10 18:11:31"
137,"2021-11-07 11:49:57",20001108,97,aspernatur,"porro quisquam est",373.6,6,959.17,796.4,34,201.08,"2021-04-07 11:39:00"
28,"2021-05-17 05:03:11",20001109,177,rerum,"in ea voluptate",489.58,1,698.9,677.45,40,587.99,"2021-12-12 07:26:03"
135,"2021-09-23 00:04:41",20001110,73,sapiente,"qui ratione voluptatem",893.87,0,160.19,117.6,13,267.99,"2022-01-02 10:52:04"
102,"2021-08-13 11:00:34",20001111,307,et,"distinctio nam libero",497.2,4,479.53,532.1,100,917.15,"2021-12-20 14:57:16"
189,"2021-08-03 18:17:54",20001112,167,quis,"ad minima veniam",420.12,3,93.09,708.84,16,77.38,"2021-12-13 08:12:52"
49,"2021-11-04 20:39:21",20001113,453,consequatur,"culpa qui officia",301.71,0,506.71,677.63,96,750.51,"2021-12-26 22:47:07"
98,"2021-06-15 14:33:03",20001114,240,optio,"error similique sunt",630.27,7,947.5,886.79,92,457.9,"2022-02-14 16:50:04"
30,"2021-12-10 10:02:31",20001115,317,consequatur,"at vero eos",810.31,8,611.3,409.8,24,88.33,"2021-10-12 18:52:03"
155,"2021-12-02 04:18:01",20001116,710,aut,"consequatur aut perferendis",34.35,5,603.29,458.72,88,378.56,"2021-06-19 21:05:37"
124,"2022-02-10 21:06:07",20001117,441,vitae,"explicabo aspernatur aut",191.37,8,578.26,343.74,13,83.91,"2021-08-17 05:01:22"
51,"2021-05-24 10:56:36",20001118,465,vitae,"dolor sit amet",795.64,1,439.46,761.72,93,106.64,"2021-04-05 09:15:03"
8,"2021-03-20 23:43:13",20001119,393,accusantium,"illum qui dolorem",44.71,9,20.63,121.57,13,229.93,"2022-02-16 08:00:12"
21,"2021-09-22 13:51:06",20001120,797,sint,"quisquam est qui",498.19,6,371.62,946.95,62,597.83,"2021-06-04 19:05:37"
15,"2022-01-04 18:31:40",20001121,716,minima,"enim ipsam voluptatem",301.2,0,533.24,823.56,100,492.02,"2021-08-08 20:40:50"
132,"2021-04-14 21:45:17",20001122,660,accusamus,"architecto beatae vitae",940.85,6,899.93,454.56,5,628.68,"2022-01-06 18:03:51"
180,"2021-09-02 19:49:21",20001123,591,et,"ipsa quae ab",515.25,0,873.7,300.48,80,393.8,"2021-05-26 08:04:36"
94,"2021-08-24 07:25:16",20001124,583,aut,"enim ipsam voluptatem",960.77,2,473.89,211.56,32,929.06,"2021-03-23 01:06:40"
108,"2021-08-02 13:57:17",20001125,347,sapiente,"minus id quod",159.24,4,334.58,439.5,67,926.87,"2021-12-17 03:02:16"
197,"2021-12-06 20:50:32",20001126,157,et,"est et expedita",702.36,8,167.54,349.04,26,165.94,"2022-02-09 17:10:16"
186,"2021-07-11 20:14:41",20001127,537,molestiae,"accusantium doloremque aperiam",157.99,1,291.4,752.82,43,522.43,"2021-04-29 23:48:49"
194,"2021-06-15 03:14:10",20001128,378,dolores,"et expedita distinctio",287.22,1,61.45,163.62,93,102.58,"2021-12-06 02:56:12"
173,"2022-02-24 17:45:22",20001129,182,voluptatem,"mollitia animi id",230.05,3,684.56,397.77,96,525.23,"2021-05-28 17:24:29"
42,"2021-05-24 10:56:36",20001130,465,vitae,"dolor sit amet",795.64,1,439.46,761.72,93,106.64,"2021-04-05 09:15:03"
105,"2022-02-11 13:17:00",20001131,91,laudantium,"culpa qui officia",229.16,2,362.2,836.27,66,571.8,"2021-05-08 11:38:29"
127,"2021-05-06 07:41:01",20001132,902,magnam,"maiores doloribus asperiores",164.1,9,22.95,838.39,89,418.94,"2022-03-03 12:32:09"
149,"2021-11-11 19:08:00",20001133,255,fuga,"voluptatem ut enim",451.68,8,399,666.93,62,869.48,"2022-02-22 06:52:32"
40,"2022-02-11 11:03:47",20001134,700,quaerat,"rem voluptatum deleniti",524.04,3,670.91,726.01,66,709.38,"2021-10-28 01:32:08"
63,"2021-04-25 02:48:37",20001135,491,delectus,"mollitia animi id",956.49,10,347,896.14,93,479.97,"2021-10-20 09:23:17"
146,"2022-01-14 02:31:21",20001136,111,non,"fuga et harum",345.61,9,779.86,630.2,22,83.85,"2021-06-27 20:36:25"
135,"2021-09-03 03:21:37",20001137,189,a,"voluptatem ut enim",594.69,4,964.16,505.32,87,203.2,"2022-03-07 14:30:14"
116,"2021-08-16 14:20:57",20001138,675,optio,"reprehenderit qui in",350.61,0,573.03,201.38,68,127.23,"2021-07-26 22:14:46"
159,"2021-12-17 13:09:22",20001139,622,autem,"asperiores repellat alias",25.08,9,8.14,431.5,55,409.78,"2022-01-14 08:21:25"
137,"2021-11-01 13:59:48",20001140,349,qui,"pariatur at vero",430.32,9,788.71,430.27,75,358.45,"2021-07-08 12:56:22"
112,"2021-11-04 15:50:51",20001141,485,iusto,"perferendis sit voluptatem",347.21,9,502.93,653.74,20,764.03,"2022-01-15 00:22:15"
125,"2021-09-15 23:36:58",20001142,658,assumenda,"natus error similique",676.56,4,841.25,690.82,82,613.85,"2021-05-18 05:38:24"
52,"2021-12-30 10:47:40",20001143,112,eius,"nesciunt neque dolorem",446.78,1,890.1,865.48,59,250.37,"2021-03-23 09:00:21"
150,"2021-11-14 19:55:16",20001144,845,tempora,"eum iure reprehenderit",964.04,10,564.97,858.33,75,491.66,"2021-10-09 13:20:00"
113,"2021-11-30 03:02:55",20001145,497,veniam,"inventore veritatis et",940.54,1,596,657.97,35,597.59,"2021-07-02 14:23:10"
181,"2021-04-21 13:03:59",20001146,598,harum,"et expedita distinctio",568.43,3,366.44,971.12,51,524.08,"2021-07-14 03:12:48"
134,"2022-01-03 14:25:09",20001147,456,iusto,"non recusandae itaque",378.03,5,478.9,998,5,947.79,"2021-04-05 02:53:45"
179,"2021-06-24 12:59:24",20001148,93,ut,"dolores et quas",774.64,3,169.92,357.14,50,104.28,"2021-11-27 04:11:05"
36,"2021-05-26 04:29:26",20001149,123,eaque,"distinctio nam libero",610.44,2,226.74,759.24,57,751.97,"2021-05-02 07:34:56"
59,"2022-02-26 19:31:35",20001150,462,consequatur,"eaque ipsa quae",640.04,9,370.61,460.99,31,578.77,"2022-01-26 01:56:49"
136,"2021-11-13 15:55:39",20001151,390,repellat,"qui blanditiis praesentium",348.57,0,466.25,969.59,27,854.07,"2021-11-04 09:49:49"
182,"2021-05-30 08:30:33",20001152,98,et,"culpa qui officia",478.4,3,150.47,19.71,80,110.31,"2022-02-02 20:31:47"
77,"2021-11-15 09:44:40",20001153,585,voluptatum,"laboriosam nisi ut",521.48,7,790.63,696.57,26,274.79,"2021-11-19 09:56:08"
121,"2021-04-20 06:54:58",20001154,100,fugiat,"accusamus officiis debitis",504.69,3,458.42,693.86,100,154.85,"2021-10-14 04:28:15"
53,"2021-09-08 06:08:42",20001155,449,aut,"quia dolor sit",793.97,4,219.76,119.48,59,350.79,"2021-03-19 21:29:32"
181,"2021-10-06 12:33:04",20001156,245,minus,"ut enim ad",629.88,8,42.65,756.95,31,769.02,"2022-02-18 00:08:56"
1,"2021-07-29 08:30:06",20001157,830,quod,"omnis dolor repellendus",988.89,9,805.06,73.33,21,141.49,"2021-10-10 10:25:24"
25,"2022-02-25 13:42:19",20001158,540,numquam,"et dolorum fuga",76.77,7,711.76,283.76,12,410.13,"2021-03-16 23:12:40"
200,"2021-10-18 20:37:48",20001159,200,tempora,"non recusandae itaque",823.55,8,628.81,521.95,9,698.05,"2021-04-07 00:15:31"
24,"2021-10-11 17:31:31",20001160,707,amet,"iste natus error",914.65,0,550.22,274.53,38,763.22,"2021-09-13 17:32:15"
117,"2021-03-11 15:27:56",20001161,439,quisquam,"autem quibusdam et",109.94,5,620.14,594.31,40,393.58,"2021-09-05 08:23:03"
100,"2021-12-14 04:22:21",20001162,184,rem,"illum qui dolorem",335.16,2,94.31,282.56,48,137.29,"2021-11-01 05:34:50"
163,"2021-06-20 14:40:55",20001163,374,voluptatem,"omnis voluptas assumenda",860.77,3,569.29,326.02,82,185.44,"2021-08-13 13:00:31"
26,"2022-01-07 05:47:55",20001164,952,eum,"quis autem vel",749.99,5,361.05,573.52,26,214.19,"2021-08-28 21:12:22"
22,"2021-10-11 17:31:31",20001165,707,amet,"iste natus error",914.65,0,550.22,274.53,38,763.22,"2021-09-13 17:32:15"
181,"2022-02-28 02:18:07",20001166,513,provident,"architecto beatae vitae",295.18,6,282.92,538.62,74,509.91,"2021-10-11 04:52:11"
187,"2021-10-07 09:14:39",20001167,59,molestiae,"ab illo inventore",99.16,2,997.36,27.23,96,674.24,"2021-04-05 14:18:00"
11,"2021-09-04 00:40:40",20001168,961,excepturi,"possimus omnis voluptas",726.5,0,657.5,113.34,16,221.53,"2021-12-11 09:54:06"
24,"2021-04-10 18:30:31",20001169,984,facere,"in culpa qui",888.73,7,347.35,301.1,82,193.46,"2021-06-02 19:04:59"
147,"2021-12-05 01:06:59",20001170,473,nulla,"eligendi optio cumque",54.65,4,856.19,492.42,42,389.25,"2021-07-05 08:03:45"
12,"2021-09-14 04:12:31",20001171,645,velit,"consequatur aut perferendis",939.65,5,25.65,331.31,69,94.01,"2022-01-29 18:59:03"
35,"2021-09-18 04:07:42",20001172,734,et,"dicta sunt explicabo",963.82,0,870.32,738.04,51,643.24,"2021-07-02 05:21:50"
28,"2021-03-25 18:32:56",20001173,708,inventore,"ipsa quae ab",114.05,9,217.3,712.49,68,198.9,"2021-04-21 06:08:39"
101,"2021-07-09 15:31:11",20001174,558,quas,"sint occaecati cupiditate",978.52,5,516.56,813,6,517.09,"2021-11-25 04:35:09"
22,"2022-01-13 22:14:06",20001175,306,odit,"recusandae itaque earum",267.66,5,256.07,865.98,17,823.15,"2021-10-20 23:36:54"
79,"2021-10-17 13:15:52",20001176,263,autem,"quos dolores et",825.81,7,240.64,677.18,62,682.49,"2021-08-14 04:52:04"
45,"2022-01-04 21:51:59",20001177,277,aut,"quod maxime placeat",379.53,2,175.22,146.36,4,317.19,"2021-07-04 21:37:57"
12,"2021-03-16 16:23:48",20001178,785,ea,"esse quam nihil",821.19,9,83.96,205.82,7,583.66,"2021-04-17 16:16:29"
14,"2021-05-11 03:20:36",20001179,230,dolor,"quae ab illo",441.18,2,924.92,504.91,38,885.43,"2021-10-28 08:21:01"
21,"2022-02-16 00:13:22",20001180,72,eos,"sit suscipit laboriosam",892.54,6,105.25,545.57,3,135.1,"2021-10-15 17:28:37"
105,"2021-03-11 07:28:58",20001181,60,ipsa,"porro quisquam est",472.65,6,635.56,512.97,15,146.84,"2021-09-21 16:11:32"
37,"2021-06-04 04:35:56",20001182,477,consequatur,"molestias excepturi sint",322.72,0,187.98,53.36,26,468.5,"2021-06-01 19:45:18"
